variant,state,candidate,q,return,horizon,pearson,spearman,pairwise,top1,top2,Seed
verified_screening,13,perturb_2sigma,-0.37089258432388306,0.0005854410665051546,5,,,,,,42
verified_screening,14,supervised,-0.5512120723724365,0.0005451863398775458,5,,,,,,42
verified_screening,14,actor,-0.5512120723724365,0.0005451863398775458,5,,,,,,42
verified_screening,14,zero,-0.18519748747348785,0.00086799735436216,5,,,,,,42
verified_screening,14,random,-0.49796152114868164,0.0002601568412501365,5,,,,,,42
verified_screening,14,shuffled,-0.18831394612789154,0.00123054429423064,5,,,,,,42
verified_screening,14,perturb_0.25sigma,-0.5500410199165344,0.0005199272418394685,5,,,,,,42
verified_screening,14,perturb_0.5sigma,-0.5290575623512268,0.0004685766180045903,5,,,,,,42
verified_screening,14,perturb_1sigma,-0.4733198881149292,0.000517905515152961,5,,,,,,42
verified_screening,14,perturb_2sigma,-0.5727183818817139,0.000566155300475657,5,,,,,,42
verified_screening,15,supervised,-0.3732442259788513,0.0028572400369739626,5,,,,,,42
verified_screening,15,actor,-0.3732442259788513,0.0028572400369739626,5,,,,,,42
verified_screening,15,zero,-0.28473880887031555,0.0041447668481851,5,,,,,,42
verified_screening,15,random,-0.2846395969390869,0.004399099183501676,5,,,,,,42
verified_screening,15,shuffled,0.2061949521303177,0.004386138985864818,5,,,,,,42
verified_screening,15,perturb_0.25sigma,-0.4153361916542053,0.00279610379220685,5,,,,,,42
verified_screening,15,perturb_0.5sigma,-0.3482881188392639,0.00296278979658382,5,,,,,,42
verified_screening,15,perturb_1sigma,-0.34196937084198,0.0029208203704911284,5,,,,,,42
verified_screening,15,perturb_2sigma,-0.40028709173202515,0.00313769109925488,5,,,,,,42
verified_screening,16,supervised,-0.3549472689628601,0.0009051758679561317,5,,,,,,42
verified_screening,16,actor,-0.3549472689628601,0.0009051758679561317,5,,,,,,42
verified_screening,16,zero,-0.3500843048095703,0.002038424403508543,5,,,,,,42
verified_screening,16,random,-0.2631179988384247,0.0018996909338966361,5,,,,,,42
verified_screening,16,shuffled,0.1530826985836029,0.0026984353607986122,5,,,,,,42
verified_screening,16,perturb_0.25sigma,-0.4067225456237793,0.0008450709938188083,5,,,,,,42
verified_screening,16,perturb_0.5sigma,-0.1587817519903183,0.0012731929673464037,5,,,,,,42
verified_screening,16,perturb_1sigma,-0.30607229471206665,0.000991308166703675,5,,,,,,42
verified_screening,16,perturb_2sigma,-0.39794856309890747,0.0008624510082881898,5,,,,,,42
verified_screening,17,supervised,-0.3898247182369232,9.063955076271668e-06,5,,,,,,42
verified_screening,17,actor,-0.3898247182369232,9.063955076271668e-06,5,,,,,,42
verified_screening,17,zero,-0.3815227746963501,0.000999109193799086,5,,,,,,42
verified_screening,17,random,0.045534342527389526,0.001670256955549121,5,,,,,,42
verified_screening,17,shuffled,0.13606488704681396,0.0018961834721267223,5,,,,,,42
verified_screening,17,perturb_0.25sigma,-0.4011984169483185,-3.4435117413522676e-05,5,,,,,,42
verified_screening,17,perturb_0.5sigma,-0.41739919781684875,-2.6217148842988536e-05,5,,,,,,42
verified_screening,17,perturb_1sigma,-0.331586092710495,-6.316202234302182e-05,5,,,,,,42
verified_screening,17,perturb_2sigma,-0.3015998303890228,7.926484613562934e-05,5,,,,,,42
verified_screening,18,supervised,-0.45998719334602356,-0.0001013182190945372,5,,,,,,42
verified_screening,18,actor,-0.45998719334602356,-0.0001013182190945372,5,,,,,,42
verified_screening,18,zero,-0.296521931886673,0.0007029207627056167,5,,,,,,42
verified_screening,18,random,-0.29125142097473145,0.0007294750976143405,5,,,,,,42
verified_screening,18,shuffled,-0.17912188172340393,0.0017031649404088967,5,,,,,,42
verified_screening,18,perturb_0.25sigma,-0.4791485071182251,-0.00018593724234960973,5,,,,,,42
verified_screening,18,perturb_0.5sigma,-0.48040056228637695,-0.00022097444161772728,5,,,,,,42
verified_screening,18,perturb_1sigma,-0.5148549675941467,6.25405227765441e-05,5,,,,,,42
verified_screening,18,perturb_2sigma,-0.2262241244316101,0.0009890045985230245,5,,,,,,42
verified_screening,19,supervised,-0.7211050391197205,0.00018697051564231515,5,,,,,,42
verified_screening,19,actor,-0.7211050391197205,0.00018697051564231515,5,,,,,,42
