Horizon,Case,SolverStep,Stage,ActionsDifferent,ImmediateGain,GreedyFinalError,LongFinalError,TrajectoryGain
10,862,6,Middle,False,0.0,0.11998606473207474,0.11862374097108841,0.0013623237609863281
10,862,7,Middle,False,0.0,0.11998606473207474,0.11862374097108841,0.0013623237609863281
10,862,8,Middle,False,0.0,0.11998606473207474,0.11862374097108841,0.0013623237609863281
10,862,9,Middle,False,0.0,0.11998606473207474,0.11862374097108841,0.0013623237609863281
10,986,0,Early,False,0.0,0.12837354838848114,0.12837354838848114,0.0
10,986,1,Early,False,0.0,0.12837354838848114,0.12837354838848114,0.0
10,986,2,Early,False,0.0,0.12837354838848114,0.12837354838848114,0.0
10,986,3,Early,False,0.0,0.12837354838848114,0.12837354838848114,0.0
10,986,4,Early,False,0.0,0.12837354838848114,0.12837354838848114,0.0
10,986,5,Early,False,0.0,0.12837354838848114,0.12837354838848114,0.0
10,986,6,Middle,False,0.0,0.12837354838848114,0.12837354838848114,0.0
10,986,7,Middle,False,0.0,0.12837354838848114,0.12837354838848114,0.0
10,986,8,Middle,False,0.0,0.12837354838848114,0.12837354838848114,0.0
10,986,9,Middle,False,0.0,0.12837354838848114,0.12837354838848114,0.0
10,905,0,Early,True,-0.0630621686577797,0.1216655895113945,0.11941222101449966,0.0022533684968948364
10,905,1,Early,True,-0.06329426169395447,0.1216655895113945,0.11941222101449966,0.0022533684968948364
10,905,2,Early,False,0.0,0.1216655895113945,0.11941222101449966,0.0022533684968948364
10,905,3,Early,True,-0.006857665255665779,0.1216655895113945,0.11941222101449966,0.0022533684968948364
10,905,4,Early,True,-0.013167541474103928,0.1216655895113945,0.11941222101449966,0.0022533684968948364
10,905,5,Early,False,0.0,0.1216655895113945,0.11941222101449966,0.0022533684968948364
10,905,6,Middle,False,0.0,0.1216655895113945,0.11941222101449966,0.0022533684968948364
10,905,7,Middle,False,0.0,0.1216655895113945,0.11941222101449966,0.0022533684968948364
10,905,8,Middle,False,0.0,0.1216655895113945,0.11941222101449966,0.0022533684968948364
10,905,9,Middle,False,0.0,0.1216655895113945,0.11941222101449966,0.0022533684968948364
10,917,0,Early,True,-0.013166301883757114,0.13232196867465973,0.1307569295167923,0.0015650391578674316
10,917,1,Early,False,0.0,0.13232196867465973,0.1307569295167923,0.0015650391578674316
10,917,2,Early,False,0.0,0.13232196867465973,0.1307569295167923,0.0015650391578674316
10,917,3,Early,False,0.0,0.13232196867465973,0.1307569295167923,0.0015650391578674316
10,917,4,Early,True,-0.017681799829006195,0.13232196867465973,0.1307569295167923,0.0015650391578674316
10,917,5,Early,True,-0.006311680190265179,0.13232196867465973,0.1307569295167923,0.0015650391578674316
10,917,6,Middle,False,0.0,0.13232196867465973,0.1307569295167923,0.0015650391578674316
10,917,7,Middle,False,0.0,0.13232196867465973,0.1307569295167923,0.0015650391578674316
10,917,8,Middle,False,0.0,0.13232196867465973,0.1307569295167923,0.0015650391578674316
10,917,9,Middle,False,0.0,0.13232196867465973,0.1307569295167923,0.0015650391578674316
10,873,0,Early,False,0.0,0.1311759203672409,0.12954017519950867,0.0016357451677322388
10,873,1,Early,False,0.0,0.1311759203672409,0.12954017519950867,0.0016357451677322388
10,873,2,Early,True,-0.047785818576812744,0.1311759203672409,0.12954017519950867,0.0016357451677322388
10,873,3,Early,True,-0.006835281848907471,0.1311759203672409,0.12954017519950867,0.0016357451677322388
10,873,4,Early,True,-0.003308362327516079,0.1311759203672409,0.12954017519950867,0.0016357451677322388
10,873,5,Early,True,-0.0033633047714829445,0.1311759203672409,0.12954017519950867,0.0016357451677322388
10,873,6,Middle,True,-0.006148801650851965,0.1311759203672409,0.12954017519950867,0.0016357451677322388
10,873,7,Middle,False,0.0,0.1311759203672409,0.12954017519950867,0.0016357451677322388
10,873,8,Middle,True,-0.0005703000351786613,0.1311759203672409,0.12954017519950867,0.0016357451677322388
10,873,9,Middle,False,0.0,0.1311759203672409,0.12954017519950867,0.0016357451677322388
10,950,0,Early,False,0.0,0.14120618999004364,0.1391591727733612,0.002047017216682434
10,950,1,Early,True,-0.03612599894404411,0.14120618999004364,0.1391591727733612,0.002047017216682434
10,950,2,Early,True,-0.0338154062628746,0.14120618999004364,0.1391591727733612,0.002047017216682434
10,950,3,Early,True,-0.015692390501499176,0.14120618999004364,0.1391591727733612,0.002047017216682434
10,950,4,Early,False,0.0,0.14120618999004364,0.1391591727733612,0.002047017216682434
10,950,5,Early,True,-0.00011134892702102661,0.14120618999004364,0.1391591727733612,0.002047017216682434
10,950,6,Middle,False,0.0,0.14120618999004364,0.1391591727733612,0.002047017216682434
10,950,7,Middle,False,0.0,0.14120618999004364,0.1391591727733612,0.002047017216682434
10,950,8,Middle,False,0.0,0.14120618999004364,0.1391591727733612,0.002047017216682434
10,950,9,Middle,False,0.0,0.14120618999004364,0.1391591727733612,0.002047017216682434
10,850,0,Early,False,0.0,0.12844283878803253,0.12844283878803253,0.0
10,850,1,Early,False,0.0,0.12844283878803253,0.12844283878803253,0.0
10,850,2,Early,False,0.0,0.12844283878803253,0.12844283878803253,0.0
10,850,3,Early,False,0.0,0.12844283878803253,0.12844283878803253,0.0
10,850,4,Early,False,0.0,0.12844283878803253,0.12844283878803253,0.0
10,850,5,Early,False,0.0,0.12844283878803253,0.12844283878803253,0.0
10,850,6,Middle,False,0.0,0.12844283878803253,0.12844283878803253,0.0
10,850,7,Middle,False,0.0,0.12844283878803253,0.12844283878803253,0.0
10,850,8,Middle,False,0.0,0.12844283878803253,0.12844283878803253,0.0
10,850,9,Middle,False,0.0,0.12844283878803253,0.12844283878803253,0.0
10,868,0,Early,True,-0.07739327102899551,0.11582895368337631,0.11491987854242325,0.000909075140953064
10,868,1,Early,False,0.0,0.11582895368337631,0.11491987854242325,0.000909075140953064
10,868,2,Early,False,0.0,0.11582895368337631,0.11491987854242325,0.000909075140953064
10,868,3,Early,False,0.0,0.11582895368337631,0.11491987854242325,0.000909075140953064
10,868,4,Early,False,0.0,0.11582895368337631,0.11491987854242325,0.000909075140953064
10,868,5,Early,True,-0.029651327058672905,0.11582895368337631,0.11491987854242325,0.000909075140953064
10,868,6,Middle,False,0.0,0.11582895368337631,0.11491987854242325,0.000909075140953064
10,868,7,Middle,False,0.0,0.11582895368337631,0.11491987854242325,0.000909075140953064
10,868,8,Middle,False,0.0,0.11582895368337631,0.11491987854242325,0.000909075140953064
10,868,9,Middle,False,0.0,0.11582895368337631,0.11491987854242325,0.000909075140953064
10,928,0,Early,False,0.0,0.1327001303434372,0.1326964646577835,3.6656856536865234e-06
10,928,1,Early,False,0.0,0.1327001303434372,0.1326964646577835,3.6656856536865234e-06
10,928,2,Early,False,0.0,0.1327001303434372,0.1326964646577835,3.6656856536865234e-06
10,928,3,Early,False,0.0,0.1327001303434372,0.1326964646577835,3.6656856536865234e-06
10,928,4,Early,True,-0.027093758806586266,0.1327001303434372,0.1326964646577835,3.6656856536865234e-06
10,928,5,Early,False,0.0,0.1327001303434372,0.1326964646577835,3.6656856536865234e-06
10,928,6,Middle,False,0.0,0.1327001303434372,0.1326964646577835,3.6656856536865234e-06
10,928,7,Middle,False,0.0,0.1327001303434372,0.1326964646577835,3.6656856536865234e-06
10,928,8,Middle,False,0.0,0.1327001303434372,0.1326964646577835,3.6656856536865234e-06
10,928,9,Middle,False,0.0,0.1327001303434372,0.1326964646577835,3.6656856536865234e-06
10,889,0,Early,False,0.0,0.12822528183460236,0.12777163088321686,0.00045365095138549805
10,889,1,Early,True,-0.03941703215241432,0.12822528183460236,0.12777163088321686,0.00045365095138549805
10,889,2,Early,True,-0.024818196892738342,0.12822528183460236,0.12777163088321686,0.00045365095138549805
10,889,3,Early,True,-0.004830503836274147,0.12822528183460236,0.12777163088321686,0.00045365095138549805
10,889,4,Early,False,0.0,0.12822528183460236,0.12777163088321686,0.00045365095138549805
10,889,5,Early,False,0.0,0.12822528183460236,0.12777163088321686,0.00045365095138549805
10,889,6,Middle,False,0.0,0.12822528183460236,0.12777163088321686,0.00045365095138549805
10,889,7,Middle,False,0.0,0.12822528183460236,0.12777163088321686,0.00045365095138549805
10,889,8,Middle,False,0.0,0.12822528183460236,0.12777163088321686,0.00045365095138549805
10,889,9,Middle,False,0.0,0.12822528183460236,0.12777163088321686,0.00045365095138549805
10,960,0,Early,False,0.0,0.1394268125295639,0.14019310474395752,-0.0007662922143936157
10,960,1,Early,True,-0.022962195798754692,0.1394268125295639,0.14019310474395752,-0.0007662922143936157
10,960,2,Early,True,-0.0006643477827310562,0.1394268125295639,0.14019310474395752,-0.0007662922143936157
10,960,3,Early,True,-0.015787659212946892,0.1394268125295639,0.14019310474395752,-0.0007662922143936157
10,960,4,Early,False,0.0,0.1394268125295639,0.14019310474395752,-0.0007662922143936157
10,960,5,Early,True,-0.010513916611671448,0.1394268125295639,0.14019310474395752,-0.0007662922143936157
10,960,6,Middle,True,-0.0015798062086105347,0.1394268125295639,0.14019310474395752,-0.0007662922143936157
10,960,7,Middle,True,-0.002531539648771286,0.1394268125295639,0.14019310474395752,-0.0007662922143936157
10,960,8,Middle,False,0.0,0.1394268125295639,0.14019310474395752,-0.0007662922143936157
10,960,9,Middle,False,0.0,0.1394268125295639,0.14019310474395752,-0.0007662922143936157
10,811,0,Early,True,-0.1656508594751358,0.13902181386947632,0.13696451485157013,0.002057299017906189
10,811,1,Early,False,0.0,0.13902181386947632,0.13696451485157013,0.002057299017906189
10,811,2,Early,False,0.0,0.13902181386947632,0.13696451485157013,0.002057299017906189
10,811,3,Early,False,0.0,0.13902181386947632,0.13696451485157013,0.002057299017906189
10,811,4,Early,False,0.0,0.13902181386947632,0.13696451485157013,0.002057299017906189
10,811,5,Early,False,0.0,0.13902181386947632,0.13696451485157013,0.002057299017906189
10,811,6,Middle,False,0.0,0.13902181386947632,0.13696451485157013,0.002057299017906189
10,811,7,Middle,False,0.0,0.13902181386947632,0.13696451485157013,0.002057299017906189
10,811,8,Middle,False,0.0,0.13902181386947632,0.13696451485157013,0.002057299017906189
10,811,9,Middle,False,0.0,0.13902181386947632,0.13696451485157013,0.002057299017906189
10,944,0,Early,True,-0.06078125536441803,0.12890908122062683,0.1281994730234146,0.0007096081972122192
10,944,1,Early,True,-0.0005866363644599915,0.12890908122062683,0.1281994730234146,0.0007096081972122192
10,944,2,Early,False,0.0,0.12890908122062683,0.1281994730234146,0.0007096081972122192
10,944,3,Early,True,-0.02182907797396183,0.12890908122062683,0.1281994730234146,0.0007096081972122192
10,944,4,Early,False,0.0,0.12890908122062683,0.1281994730234146,0.0007096081972122192
10,944,5,Early,False,0.0,0.12890908122062683,0.1281994730234146,0.0007096081972122192
10,944,6,Middle,True,-0.00991107802838087,0.12890908122062683,0.1281994730234146,0.0007096081972122192
10,944,7,Middle,True,-0.0031249281018972397,0.12890908122062683,0.1281994730234146,0.0007096081972122192
10,944,8,Middle,False,0.0,0.12890908122062683,0.1281994730234146,0.0007096081972122192
10,944,9,Middle,False,0.0,0.12890908122062683,0.1281994730234146,0.0007096081972122192
10,881,0,Early,True,-0.030989380553364754,0.12556317448616028,0.1211182028055191,0.004444971680641174
10,881,1,Early,True,-0.03616281598806381,0.12556317448616028,0.1211182028055191,0.004444971680641174
10,881,2,Early,False,0.0,0.12556317448616028,0.1211182028055191,0.004444971680641174
10,881,3,Early,False,0.0,0.12556317448616028,0.1211182028055191,0.004444971680641174
10,881,4,Early,False,0.0,0.12556317448616028,0.1211182028055191,0.004444971680641174
10,881,5,Early,False,0.0,0.12556317448616028,0.1211182028055191,0.004444971680641174
10,881,6,Middle,False,0.0,0.12556317448616028,0.1211182028055191,0.004444971680641174
10,881,7,Middle,False,0.0,0.12556317448616028,0.1211182028055191,0.004444971680641174
10,881,8,Middle,False,0.0,0.12556317448616028,0.1211182028055191,0.004444971680641174
10,881,9,Middle,False,0.0,0.12556317448616028,0.1211182028055191,0.004444971680641174
10,882,0,Early,False,0.0,0.12477897107601166,0.12493577599525452,-0.0001568049192428589
10,882,1,Early,True,-0.008376283571124077,0.12477897107601166,0.12493577599525452,-0.0001568049192428589
10,882,2,Early,False,0.0,0.12477897107601166,0.12493577599525452,-0.0001568049192428589
10,882,3,Early,True,-0.01840650476515293,0.12477897107601166,0.12493577599525452,-0.0001568049192428589
10,882,4,Early,False,0.0,0.12477897107601166,0.12493577599525452,-0.0001568049192428589
10,882,5,Early,False,0.0,0.12477897107601166,0.12493577599525452,-0.0001568049192428589
10,882,6,Middle,True,-0.0036035128869116306,0.12477897107601166,0.12493577599525452,-0.0001568049192428589
10,882,7,Middle,True,-0.001368016004562378,0.12477897107601166,0.12493577599525452,-0.0001568049192428589
10,882,8,Middle,False,0.0,0.12477897107601166,0.12493577599525452,-0.0001568049192428589
10,882,9,Middle,False,0.0,0.12477897107601166,0.12493577599525452,-0.0001568049192428589
10,898,0,Early,False,0.0,0.11523512750864029,0.11523512750864029,0.0
10,898,1,Early,False,0.0,0.11523512750864029,0.11523512750864029,0.0
10,898,2,Early,False,0.0,0.11523512750864029,0.11523512750864029,0.0
10,898,3,Early,False,0.0,0.11523512750864029,0.11523512750864029,0.0
10,898,4,Early,False,0.0,0.11523512750864029,0.11523512750864029,0.0
10,898,5,Early,False,0.0,0.11523512750864029,0.11523512750864029,0.0
10,898,6,Middle,False,0.0,0.11523512750864029,0.11523512750864029,0.0
10,898,7,Middle,False,0.0,0.11523512750864029,0.11523512750864029,0.0
10,898,8,Middle,False,0.0,0.11523512750864029,0.11523512750864029,0.0
10,898,9,Middle,False,0.0,0.11523512750864029,0.11523512750864029,0.0
10,848,0,Early,False,0.0,0.12912873923778534,0.12825830280780792,0.000870436429977417
10,848,1,Early,True,-0.0038941698148846626,0.12912873923778534,0.12825830280780792,0.000870436429977417
10,848,2,Early,False,0.0,0.12912873923778534,0.12825830280780792,0.000870436429977417
10,848,3,Early,True,-0.008967949077486992,0.12912873923778534,0.12825830280780792,0.000870436429977417
10,848,4,Early,True,-0.009258652105927467,0.12912873923778534,0.12825830280780792,0.000870436429977417
10,848,5,Early,False,0.0,0.12912873923778534,0.12825830280780792,0.000870436429977417
10,848,6,Middle,False,0.0,0.12912873923778534,0.12825830280780792,0.000870436429977417
10,848,7,Middle,False,0.0,0.12912873923778534,0.12825830280780792,0.000870436429977417
10,848,8,Middle,False,0.0,0.12912873923778534,0.12825830280780792,0.000870436429977417
10,848,9,Middle,False,0.0,0.12912873923778534,0.12825830280780792,0.000870436429977417
10,973,0,Early,True,-0.01300145499408245,0.13850735127925873,0.1382911056280136,0.0002162456512451172
10,973,1,Early,True,-0.0007961634546518326,0.13850735127925873,0.1382911056280136,0.0002162456512451172
10,973,2,Early,False,0.0,0.13850735127925873,0.1382911056280136,0.0002162456512451172
10,973,3,Early,False,0.0,0.13850735127925873,0.1382911056280136,0.0002162456512451172
10,973,4,Early,True,-0.008453434333205223,0.13850735127925873,0.1382911056280136,0.0002162456512451172
10,973,5,Early,True,-0.0013238866813480854,0.13850735127925873,0.1382911056280136,0.0002162456512451172
10,973,6,Middle,False,0.0,0.13850735127925873,0.1382911056280136,0.0002162456512451172
10,973,7,Middle,False,0.0,0.13850735127925873,0.1382911056280136,0.0002162456512451172
10,973,8,Middle,False,0.0,0.13850735127925873,0.1382911056280136,0.0002162456512451172
10,973,9,Middle,False,0.0,0.13850735127925873,0.1382911056280136,0.0002162456512451172
10,838,0,Early,False,0.0,0.11962562054395676,0.11962562054395676,0.0
10,838,1,Early,False,0.0,0.11962562054395676,0.11962562054395676,0.0
10,838,2,Early,False,0.0,0.11962562054395676,0.11962562054395676,0.0
10,838,3,Early,False,0.0,0.11962562054395676,0.11962562054395676,0.0
10,838,4,Early,False,0.0,0.11962562054395676,0.11962562054395676,0.0
10,838,5,Early,False,0.0,0.11962562054395676,0.11962562054395676,0.0
10,838,6,Middle,False,0.0,0.11962562054395676,0.11962562054395676,0.0
10,838,7,Middle,False,0.0,0.11962562054395676,0.11962562054395676,0.0
10,838,8,Middle,False,0.0,0.11962562054395676,0.11962562054395676,0.0
10,838,9,Middle,False,0.0,0.11962562054395676,0.11962562054395676,0.0
10,924,0,Early,False,0.0,0.1291295439004898,0.1291295439004898,0.0
10,924,1,Early,False,0.0,0.1291295439004898,0.1291295439004898,0.0
10,924,2,Early,False,0.0,0.1291295439004898,0.1291295439004898,0.0
10,924,3,Early,False,0.0,0.1291295439004898,0.1291295439004898,0.0
10,924,4,Early,False,0.0,0.1291295439004898,0.1291295439004898,0.0
10,924,5,Early,False,0.0,0.1291295439004898,0.1291295439004898,0.0
10,924,6,Middle,False,0.0,0.1291295439004898,0.1291295439004898,0.0
10,924,7,Middle,False,0.0,0.1291295439004898,0.1291295439004898,0.0
10,924,8,Middle,False,0.0,0.1291295439004898,0.1291295439004898,0.0
10,924,9,Middle,False,0.0,0.1291295439004898,0.1291295439004898,0.0
10,812,0,Early,False,0.0,0.13788442313671112,0.13701485097408295,0.0008695721626281738
10,812,1,Early,True,-0.03847985714673996,0.13788442313671112,0.13701485097408295,0.0008695721626281738
10,812,2,Early,False,0.0,0.13788442313671112,0.13701485097408295,0.0008695721626281738
10,812,3,Early,True,-0.018061066046357155,0.13788442313671112,0.13701485097408295,0.0008695721626281738
10,812,4,Early,False,0.0,0.13788442313671112,0.13701485097408295,0.0008695721626281738
10,812,5,Early,False,0.0,0.13788442313671112,0.13701485097408295,0.0008695721626281738
10,812,6,Middle,False,0.0,0.13788442313671112,0.13701485097408295,0.0008695721626281738
10,812,7,Middle,False,0.0,0.13788442313671112,0.13701485097408295,0.0008695721626281738
10,812,8,Middle,False,0.0,0.13788442313671112,0.13701485097408295,0.0008695721626281738
10,812,9,Middle,False,0.0,0.13788442313671112,0.13701485097408295,0.0008695721626281738
10,945,0,Early,False,0.0,0.1389404535293579,0.13856548070907593,0.0003749728202819824
10,945,1,Early,True,-0.006912332959473133,0.1389404535293579,0.13856548070907593,0.0003749728202819824
10,945,2,Early,True,-0.017957555130124092,0.1389404535293579,0.13856548070907593,0.0003749728202819824
10,945,3,Early,True,-0.04667125269770622,0.1389404535293579,0.13856548070907593,0.0003749728202819824
10,945,4,Early,True,-0.008407967165112495,0.1389404535293579,0.13856548070907593,0.0003749728202819824
10,945,5,Early,False,0.0,0.1389404535293579,0.13856548070907593,0.0003749728202819824
10,945,6,Middle,False,0.0,0.1389404535293579,0.13856548070907593,0.0003749728202819824
10,945,7,Middle,False,0.0,0.1389404535293579,0.13856548070907593,0.0003749728202819824
10,945,8,Middle,False,0.0,0.1389404535293579,0.13856548070907593,0.0003749728202819824
10,945,9,Middle,False,0.0,0.1389404535293579,0.13856548070907593,0.0003749728202819824
10,933,0,Early,True,-0.0022978615015745163,0.1368967890739441,0.13829484581947327,-0.0013980567455291748
10,933,1,Early,True,-0.015327922999858856,0.1368967890739441,0.13829484581947327,-0.0013980567455291748
10,933,2,Early,True,-0.04762692376971245,0.1368967890739441,0.13829484581947327,-0.0013980567455291748
10,933,3,Early,True,-0.005975702777504921,0.1368967890739441,0.13829484581947327,-0.0013980567455291748
10,933,4,Early,True,-0.00911100022494793,0.1368967890739441,0.13829484581947327,-0.0013980567455291748
10,933,5,Early,True,-0.005050944164395332,0.1368967890739441,0.13829484581947327,-0.0013980567455291748
10,933,6,Middle,False,0.0,0.1368967890739441,0.13829484581947327,-0.0013980567455291748
10,933,7,Middle,False,0.0,0.1368967890739441,0.13829484581947327,-0.0013980567455291748
10,933,8,Middle,False,0.0,0.1368967890739441,0.13829484581947327,-0.0013980567455291748
10,933,9,Middle,False,0.0,0.1368967890739441,0.13829484581947327,-0.0013980567455291748
10,851,0,Early,True,-0.011878225952386856,0.14066490530967712,0.13941353559494019,0.0012513697147369385
10,851,1,Early,True,-0.002756598638370633,0.14066490530967712,0.13941353559494019,0.0012513697147369385
10,851,2,Early,True,-0.02475261315703392,0.14066490530967712,0.13941353559494019,0.0012513697147369385
10,851,3,Early,True,-0.0058326926082372665,0.14066490530967712,0.13941353559494019,0.0012513697147369385
10,851,4,Early,False,0.0,0.14066490530967712,0.13941353559494019,0.0012513697147369385
10,851,5,Early,False,0.0,0.14066490530967712,0.13941353559494019,0.0012513697147369385
10,851,6,Middle,False,0.0,0.14066490530967712,0.13941353559494019,0.0012513697147369385
10,851,7,Middle,False,0.0,0.14066490530967712,0.13941353559494019,0.0012513697147369385
10,851,8,Middle,False,0.0,0.14066490530967712,0.13941353559494019,0.0012513697147369385
10,851,9,Middle,False,0.0,0.14066490530967712,0.13941353559494019,0.0012513697147369385
10,844,0,Early,False,0.0,0.14120422303676605,0.139042928814888,0.0021612942218780518
10,844,1,Early,True,-0.019524531438946724,0.14120422303676605,0.139042928814888,0.0021612942218780518
10,844,2,Early,True,-0.004169548861682415,0.14120422303676605,0.139042928814888,0.0021612942218780518
10,844,3,Early,True,-0.011428456753492355,0.14120422303676605,0.139042928814888,0.0021612942218780518
10,844,4,Early,False,0.0,0.14120422303676605,0.139042928814888,0.0021612942218780518
10,844,5,Early,False,0.0,0.14120422303676605,0.139042928814888,0.0021612942218780518
10,844,6,Middle,False,0.0,0.14120422303676605,0.139042928814888,0.0021612942218780518
10,844,7,Middle,False,0.0,0.14120422303676605,0.139042928814888,0.0021612942218780518
10,844,8,Middle,False,0.0,0.14120422303676605,0.139042928814888,0.0021612942218780518
10,844,9,Middle,False,0.0,0.14120422303676605,0.139042928814888,0.0021612942218780518
10,916,0,Early,False,0.0,0.13248208165168762,0.13195009529590607,0.0005319863557815552
10,916,1,Early,True,-0.00459820032119751,0.13248208165168762,0.13195009529590607,0.0005319863557815552
10,916,2,Early,True,-0.009102091193199158,0.13248208165168762,0.13195009529590607,0.0005319863557815552
10,916,3,Early,True,-0.00029012933373451233,0.13248208165168762,0.13195009529590607,0.0005319863557815552
10,916,4,Early,True,-0.018525324761867523,0.13248208165168762,0.13195009529590607,0.0005319863557815552
10,916,5,Early,True,-0.008897896856069565,0.13248208165168762,0.13195009529590607,0.0005319863557815552
10,916,6,Middle,False,0.0,0.13248208165168762,0.13195009529590607,0.0005319863557815552
10,916,7,Middle,False,0.0,0.13248208165168762,0.13195009529590607,0.0005319863557815552
10,916,8,Middle,False,0.0,0.13248208165168762,0.13195009529590607,0.0005319863557815552
10,916,9,Middle,False,0.0,0.13248208165168762,0.13195009529590607,0.0005319863557815552
10,855,0,Early,True,-0.006895503960549831,0.14080926775932312,0.1392301470041275,0.0015791207551956177
10,855,1,Early,False,0.0,0.14080926775932312,0.1392301470041275,0.0015791207551956177
10,855,2,Early,True,-0.018869642168283463,0.14080926775932312,0.1392301470041275,0.0015791207551956177
10,855,3,Early,False,0.0,0.14080926775932312,0.1392301470041275,0.0015791207551956177
10,855,4,Early,False,0.0,0.14080926775932312,0.1392301470041275,0.0015791207551956177
10,855,5,Early,False,0.0,0.14080926775932312,0.1392301470041275,0.0015791207551956177
10,855,6,Middle,False,0.0,0.14080926775932312,0.1392301470041275,0.0015791207551956177
10,855,7,Middle,False,0.0,0.14080926775932312,0.1392301470041275,0.0015791207551956177
10,855,8,Middle,False,0.0,0.14080926775932312,0.1392301470041275,0.0015791207551956177
10,855,9,Middle,False,0.0,0.14080926775932312,0.1392301470041275,0.0015791207551956177
10,883,0,Early,False,0.0,0.13780461251735687,0.136135995388031,0.0016686171293258667
10,883,1,Early,True,-0.011965121142566204,0.13780461251735687,0.136135995388031,0.0016686171293258667
10,883,2,Early,True,-0.030310988426208496,0.13780461251735687,0.136135995388031,0.0016686171293258667
10,883,3,Early,False,0.0,0.13780461251735687,0.136135995388031,0.0016686171293258667
10,883,4,Early,True,-0.03384331986308098,0.13780461251735687,0.136135995388031,0.0016686171293258667
10,883,5,Early,True,-0.010002829134464264,0.13780461251735687,0.136135995388031,0.0016686171293258667
10,883,6,Middle,True,-0.0171121284365654,0.13780461251735687,0.136135995388031,0.0016686171293258667
10,883,7,Middle,False,0.0,0.13780461251735687,0.136135995388031,0.0016686171293258667
10,883,8,Middle,False,0.0,0.13780461251735687,0.136135995388031,0.0016686171293258667
10,883,9,Middle,False,0.0,0.13780461251735687,0.136135995388031,0.0016686171293258667
10,874,0,Early,True,-0.029611196368932724,0.13039317727088928,0.12691457569599152,0.003478601574897766
10,874,1,Early,True,-0.01672227494418621,0.13039317727088928,0.12691457569599152,0.003478601574897766
10,874,2,Early,False,0.0,0.13039317727088928,0.12691457569599152,0.003478601574897766
10,874,3,Early,True,-0.00534481555223465,0.13039317727088928,0.12691457569599152,0.003478601574897766
10,874,4,Early,False,0.0,0.13039317727088928,0.12691457569599152,0.003478601574897766
10,874,5,Early,False,0.0,0.13039317727088928,0.12691457569599152,0.003478601574897766
10,874,6,Middle,False,0.0,0.13039317727088928,0.12691457569599152,0.003478601574897766
10,874,7,Middle,False,0.0,0.13039317727088928,0.12691457569599152,0.003478601574897766
10,874,8,Middle,False,0.0,0.13039317727088928,0.12691457569599152,0.003478601574897766
10,874,9,Middle,False,0.0,0.13039317727088928,0.12691457569599152,0.003478601574897766
10,896,0,Early,False,0.0,0.12473612278699875,0.12359769642353058,0.0011384263634681702
10,896,1,Early,True,-0.00541449710726738,0.12473612278699875,0.12359769642353058,0.0011384263634681702
10,896,2,Early,False,0.0,0.12473612278699875,0.12359769642353058,0.0011384263634681702
10,896,3,Early,True,-0.004832919221371412,0.12473612278699875,0.12359769642353058,0.0011384263634681702
10,896,4,Early,True,-0.013747001066803932,0.12473612278699875,0.12359769642353058,0.0011384263634681702
10,896,5,Early,True,-0.021892311051487923,0.12473612278699875,0.12359769642353058,0.0011384263634681702
10,896,6,Middle,True,-0.0018740743398666382,0.12473612278699875,0.12359769642353058,0.0011384263634681702
10,896,7,Middle,False,0.0,0.12473612278699875,0.12359769642353058,0.0011384263634681702
10,896,8,Middle,False,0.0,0.12473612278699875,0.12359769642353058,0.0011384263634681702
10,896,9,Middle,False,0.0,0.12473612278699875,0.12359769642353058,0.0011384263634681702
10,818,0,Early,True,-0.02416355162858963,0.13867487013339996,0.13669340312480927,0.0019814670085906982
10,818,1,Early,False,0.0,0.13867487013339996,0.13669340312480927,0.0019814670085906982
10,818,2,Early,True,-0.007186984643340111,0.13867487013339996,0.13669340312480927,0.0019814670085906982
10,818,3,Early,False,0.0,0.13867487013339996,0.13669340312480927,0.0019814670085906982
10,818,4,Early,False,0.0,0.13867487013339996,0.13669340312480927,0.0019814670085906982
10,818,5,Early,False,0.0,0.13867487013339996,0.13669340312480927,0.0019814670085906982
10,818,6,Middle,False,0.0,0.13867487013339996,0.13669340312480927,0.0019814670085906982
10,818,7,Middle,False,0.0,0.13867487013339996,0.13669340312480927,0.0019814670085906982
10,818,8,Middle,False,0.0,0.13867487013339996,0.13669340312480927,0.0019814670085906982
10,818,9,Middle,False,0.0,0.13867487013339996,0.13669340312480927,0.0019814670085906982
10,940,0,Early,True,-0.03084571100771427,0.12534546852111816,0.1256420612335205,-0.00029659271240234375
10,940,1,Early,False,0.0,0.12534546852111816,0.1256420612335205,-0.00029659271240234375
10,940,2,Early,True,-0.0396038182079792,0.12534546852111816,0.1256420612335205,-0.00029659271240234375
10,940,3,Early,False,0.0,0.12534546852111816,0.1256420612335205,-0.00029659271240234375
10,940,4,Early,False,0.0,0.12534546852111816,0.1256420612335205,-0.00029659271240234375
10,940,5,Early,False,0.0,0.12534546852111816,0.1256420612335205,-0.00029659271240234375
10,940,6,Middle,False,0.0,0.12534546852111816,0.1256420612335205,-0.00029659271240234375
10,940,7,Middle,False,0.0,0.12534546852111816,0.1256420612335205,-0.00029659271240234375
10,940,8,Middle,False,0.0,0.12534546852111816,0.1256420612335205,-0.00029659271240234375
10,940,9,Middle,False,0.0,0.12534546852111816,0.1256420612335205,-0.00029659271240234375
10,958,0,Early,True,-0.008786987513303757,0.14037732779979706,0.13955911993980408,0.000818207859992981
